0.45370890627910865,0.7759755567388077,0.8637673630914794,0
0.185424006400135,0.9373674397806254,0.08604929170664455,0
0.5725626399511766,0.26998227027030575,0.45217430573495454,0
0.8640198636088016,0.6128060029596676,0.7868090181924918,1
0.05098272386848679,0.024025251731040198,0.34421492447246615,1
0.24759987177596432,0.094598170466755,0.04745669372627659,0
0.14907979755832435,0.4332799160745199,0.15008227390787598,1
0.28868486387169345,0.42237444162919546,0.9831622629405629,0
0.26988057070855387,0.4637648769327142,0.5876744195332239,1
0.5738238446613145,0.7296858558421803,0.34320145537771063,1
0.15934182161729793,0.758571882883075,0.7253188957000656,0
0.466983501088412,0.6857507032929492,0.5720171523276565,0
0.8066039037394932,0.04153113744418546,0.2159530343485152,0
0.8814309408094814,0.20170480980101402,0.17017808551109126,0
0.8804484017718525,0.9944590170724442,0.5495153475296479,1
0.6790966684173239,0.44298682132326916,0.536490438087962,1
0.1371760556341738,0.6416336492025625,0.10829736031438653,0
0.30237934453929416,0.6950391523894851,0.9746485413646944,1
0.8618937834345148,0.690507885687108,0.7147660372828774,0
0.04628483963335239,0.4746984931039482,0.3195186275842574,0
0.8329169707929804,0.8981482081047728,0.8014210627175423,0
0.002253421927713717,0.138590327548062,0.814897579848678,1
0.32070408472044765,0.8300189398245366,0.32837497028308815,0
0.627649750273024,0.7378550471595021,0.8934111974089521,0
0.031607116427159965,0.8860222422719601,0.8547657446724108,0
0.4001031517706436,0.5516758564529416,0.6014797792309112,1
0.6464059246169505,0.49397836261407224,0.7266585746343802,1
0.8392970179962257,0.5535275491468488,0.017264913966904438,0
0.1478199222897305,0.7509765539136607,0.7627758667361877,0
0.6292147623646952,0.4607560120133961,0.2803703739662907,0
0.21212081108588499,0.797040692701906,0.9739411283089604,0
0.4605373888176939,0.5809096878258443,0.8126001603946155,0
0.7951256206276034,0.4587100740887349,0.8819402945052983,1
0.38776233782613456,0.5175035557496431,0.7243044543685974,1
0.9611355204590283,0.40681241629095033,0.7178889658755274,1
0.040242111628922994,0.30075201510520666,0.8031919111874194,1
0.399535299915563,0.10466706700578643,0.8483277448274151,1
0.21337170506936942,0.22697352517417424,0.2800031576912061,0
0.9781946997199935,0.9883521782902502,0.7890554688842991,1
0.8082400389690394,0.34403678822670325,0.015664761798056093,1
0.1288206857537484,0.5300388877652851,0.7363401301584819,1
