0.04173778245662796,0.4642851562584581,0.6577322947380261,0.39048194811008785,0.6706539585959044,0.41328483230989255,0.1333399075587124,0.10428550278374127,0.30909873906701135,0.15075287118003944,0.3667102151791496,0.18924819138448568,0.6984376100666901,0.29699319466128726,0.9588959624408496,0.4359030527974145,0.9223074135052175,0.9499758386949858,0.3441046592264849,0.879776971295292,0
0.1313988952979147,0.22347734718576484,0.7131150240516282,0.48178353421908315,0.7909440736919516,0.051687174386788604,0.45184297523146566,0.8848644736224013,0.4379382587706653,0.49272555425626263,0.5735135893997468,0.36967700899942557,0.5961437233106035,0.9462627120000617,0.33940557660354354,0.22957315333007344,0.2354150445579476,0.6649042543655006,0.11851026781733742,0.7558110910224876,3
0.9629964950857884,0.9411461170703459,0.8313215615588905,0.018533952182003377,0.8572438896613079,0.31435138147084407,0.9494276113753382,0.3503224213815619,0.9256894258772065,0.2838649147643043,0.8025897356704121,0.06858541401875684,0.6214954100563607,0.23681144960901368,0.08150275870512957,0.04756486417893813,0.3503446626399621,0.36978824366720886,0.6660301130798457,0.5483553375896524,8
0.5990967584708005,0.10139098713094952,0.5589018049044205,0.4050309895581341,0.6918645732560433,0.06126843557863981,0.9172964286569337,0.839513787052535,0.45867441904089057,0.6501348411452007,0.5729235941095197,0.9620026538979626,0.21466171475798812,0.7568489609407986,0.3948639709312104,0.4312154127101474,0.9356771106323297,0.9017081543727159,0.3676977370357055,0.49979641042410694,4
0.7294173972549164,0.46736981042371384,0.3717463354676529,0.53362253029143,0.5817004803176552,0.8849495435865458,0.8514190223162281,0.9818841954688535,0.31959235923865725,0.5412372667264012,0.7803296888266529,0.9842923856928903,0.5829252011129162,0.8478580951189703,0.08420662642215859,0.41304420953135124,0.8183341929031123,0.9090983370367218,0.7670723041687499,0.3820068209329994,6
0.8274393255507605,0.38812848460712646,0.7305154466265285,0.4200263288805193,0.5088752270865968,0.5225154340459109,0.946928744463753,0.31265612202276083,0.9179652226286661,0.35667332967347354,0.1512517960296258,0.4901768213986296,0.7998722552503367,0.404535313236026,0.5169375304325345,0.8994106858781838,0.3971938097950851,0.3182983401213434,0.9918212736190258,0.8961180100282318,0
0.736036150719677,0.7221384386573386,0.37245605005867655,0.3223315936623745,0.8524972366532898,0.09782573160557528,0.08960190767692011,0.42256888412048843,0.8833389652877677,0.7625110377324825,0.16540909440533114,0.12042598413059802,0.9414056550921641,0.08429528876045822,0.8618491010548969,0.3108571857849036,0.5177921830758992,0.6821704982371204,0.03692788353373111,0.421985444302148,3
0.08792045114159053,0.23463439860761692,0.3009513673416361,0.09909879729347348,0.800683276079497,0.27123853886144444,0.9891625881368921,0.8374601242957369,0.8956999204196043,0.657587858361519,0.034849061950160465,0.28659066294793123,0.4133328720632987,0.9187688547635013,0.7425457862186691,0.19374442190018415,0.0798054672446794,0.09811768266939969,0.2123032890747848,0.6944595483255583,5
0.28111358504485273,0.6129035618888563,0.36621247137591406,0.8945796830479836,0.6881315949767536,0.7306997651835818,0.8981954212130027,0.8876841447357111,0.8810493332915864,0.13508205043403954,0.4236102584298388,0.59332519886906,0.9849822642391798,0.9512668361660951,0.0968167815569202,0.5391396580498499,0.2202467840662794,0.3121202990430969,0.13355220419816694,0.07153442914352914,7
0.4290513874494478,0.6854666164706238,0.833177325491335,0.7677628520017074,0.018937591854133906,0.30298230070139165,0.4358114481869779,0.4152590574497912,0.2344167025113305,0.8089717089119395,0.25763477135011015,0.166486230996434,0.0006528676473220862,0.002942846573795843,0.37888802153360535,0.026941780379155067,0.7894749618600185,0.47088835949048036,0.8234291870986515,0.149550936737599,1
